Dates,BCOMENTR Index,BCOMPRTR Index,BCOMINTR Index,BCOMAGTR Index
17/09/2008,532.752,244.299,344.503,147.05
18/09/2008,527.549,259.457,344.523,142.896
19/09/2008,542.435,251.199,353.424,146.919
22/09/2008,565.706,265.648,359.926,152.71
23/09/2008,561.267,260.38,351.096,151.069
24/09/2008,553.622,262.492,349.166,150.843
25/09/2008,561.517,258.83,350.784,151.536
26/09/2008,550.226,261.351,346.091,148.652
29/09/2008,506.16,260.484,333.035,140.865
30/09/2008,525.496,253.971,329.649,137.512
01/10/2008,524.524,257.729,324.924,137.759
02/10/2008,502.927,240.462,308.301,131.486
03/10/2008,498.015,238.938,313.365,129.794
06/10/2008,463.74,246.156,296.878,121.33
07/10/2008,467.827,250.135,300.764,121.336
08/10/2008,464.426,257.439,285.926,123.115
09/10/2008,460.16,253.446,292.786,124.01
10/10/2008,425.273,241.379,272.929,116.822
13/10/2008,441.471,238.579,283.771,119.847
14/10/2008,432.596,239.164,287.364,118.249
15/10/2008,415.377,234.971,269.253,112.61
16/10/2008,401.992,224.725,259.376,112.903
17/10/2008,409.931,219.577,265.726,116.597
20/10/2008,414.88,221.748,257.652,118.234
21/10/2008,411.078,218.62,249.194,115.99
22/10/2008,391.469,208.434,237.229,110.716
23/10/2008,386.722,204.039,234.858,111.075
24/10/2008,371.691,206.586,228.209,107.994
27/10/2008,365.83,208.963,239.461,110.465
28/10/2008,365.936,206.551,246.552,110.32
29/10/2008,388.634,214.29,264.501,117.808
30/10/2008,376.192,210.733,245.223,115.616
31/10/2008,390.673,205.939,241.024,114.852
03/11/2008,378.144,207.973,242.554,116.307
04/11/2008,408.227,216.568,254.406,119.75
05/11/2008,393.509,214.745,244.842,114.695
06/11/2008,372.639,210.607,234.269,111.711
07/11/2008,369.16,210.631,227.673,112.065
10/11/2008,383.785,214.584,232.244,113.673
11/11/2008,360.93,209.563,224.683,110.994
12/11/2008,343.926,204.791,224.226,109.625
13/11/2008,348.303,198.578,226.695,109.881
14/11/2008,342.721,210.282,228.846,110.99
17/11/2008,339.646,209.378,223.158,110.95
18/11/2008,335.666,208.137,226.377,110.149
19/11/2008,338.579,207.669,219.438,109.773
20/11/2008,314.458,209.212,212.473,106.007
21/11/2008,319.933,220.924,210.519,103.62
24/11/2008,340.851,231.221,219.464,109.008
25/11/2008,319.548,230.906,219.566,108.419
26/11/2008,341.879,228.686,221.075,109.617
27/11/2008,341.879,228.686,221.075,109.617
28/11/2008,332.682,230.227,215.719,109.754
01/12/2008,319.344,216.872,210.958,105.576
02/12/2008,308.344,219.411,207.231,104.465
03/12/2008,305.815,216.438,199.313,103.619
04/12/2008,288.231,214.998,194.147,99.434
05/12/2008,272.392,211.612,182.522,95.554
08/12/2008,277.774,217.955,190.526,100.804
09/12/2008,273.023,218.47,188.193,100.184
10/12/2008,278.399,227.816,192.624,103.139
11/12/2008,290.781,232.832,196.924,105.366
12/12/2008,283.799,230.567,188.033,105.884
15/12/2008,281.959,235.946,186.185,105.649
16/12/2008,282.666,237.724,182.894,108.269
17/12/2008,275.792,246.796,185.249,108.97
18/12/2008,265.864,243.643,181.387,109.446
19/12/2008,263.598,237.213,185.932,107.224
22/12/2008,254.82,239.448,189.406,107.75
23/12/2008,261.673,234.638,185.232,109.116
24/12/2008,253.214,237.266,183.218,110.295
25/12/2008,253.214,237.266,183.218,110.295
26/12/2008,257.713,243.28,184.474,113.069
29/12/2008,270.042,245.493,182.985,111.283
30/12/2008,265.17,245.097,184.729,112.607
31/12/2008,277.168,249.749,194.208,115.94
01/01/2009,277.168,249.749,194.208,115.94
02/01/2009,289.556,249.581,202.504,116.153
05/01/2009,300.067,243.718,201.017,116.385
06/01/2009,300.077,246.361,210.519,121.402
07/01/2009,281.631,239.361,204.329,118.154
08/01/2009,272.752,242.183,198.078,117.557
09/01/2009,270.256,243.375,205.046,120.127
12/01/2009,264.24,233.093,194.841,112.469
13/01/2009,262.438,232.672,200.114,111.732
14/01/2009,257.013,229.009,194.264,111.671
15/01/2009,253.685,228.558,191.581,113.168
16/01/2009,250.204,239.821,194.598,116.339
19/01/2009,250.204,239.821,194.598,116.339
20/01/2009,240.218,242.751,192.141,113.747
21/01/2009,249.894,242.56,181.84,116.104
22/01/2009,245.724,244.622,179.229,115.687
23/01/2009,253.479,255.682,187.068,116.948
26/01/2009,250.682,259.371,194.813,118.247
27/01/2009,237.78,257.816,185.407,115.581
28/01/2009,241.604,254.221,187.924,116.519
29/01/2009,243.696,258.704,184.579,114.704
30/01/2009,242.591,265.689,183.313,114.332
02/02/2009,235.879,260.418,183.918,113.004
03/02/2009,237.009,256.699,191.122,111.467
04/02/2009,238.796,259.701,193.487,110.952
05/02/2009,244.047,263.819,190.076,114.211
06/02/2009,243.029,266.216,198.979,115.364
09/02/2009,242.168,259.843,197.368,116.309
10/02/2009,232.089,266.033,191.119,114.499
11/02/2009,229.842,274.598,188.725,112.624
12/02/2009,227.757,275.519,186.709,111.443
13/02/2009,223.394,274.739,186.995,110.743
16/02/2009,223.394,274.739,186.995,110.743
17/02/2009,207.076,282.255,177.396,106.54
18/02/2009,201.963,286.101,178.01,105.206
19/02/2009,208.668,283.684,180.96,105.879
20/02/2009,206.451,292.254,174.755,104.546
23/02/2009,204.204,290.523,174.684,104.88
24/02/2009,210.303,282.584,179.762,105.568
25/02/2009,214.216,281.201,183.615,106.907
26/02/2009,225.008,270.889,186.334,106.673
27/02/2009,224.591,271.652,183.047,105.309
02/03/2009,209.852,270.908,179.043,101.319
03/03/2009,216.263,263.371,184.185,101.581
04/03/2009,226.798,263.098,193.508,104.427
05/03/2009,217.227,268.669,189.82,102.782
06/03/2009,221.191,273,190.804,103.683
09/03/2009,220.369,265.603,187.324,103.214
10/03/2009,216.533,258.695,192.027,104.667
11/03/2009,206.915,263.284,189.006,102.845
12/03/2009,222.529,266.871,187.858,106.082
13/03/2009,219.269,269.731,190.328,105.566
16/03/2009,220.946,266.178,196.439,108.022
17/03/2009,227.251,263.83,195.603,108.563
18/03/2009,221.423,253.818,193.849,107.8
19/03/2009,239.075,277.435,203.96,111.017
20/03/2009,241.063,278.769,203.056,111.473
23/03/2009,248.351,278.209,205.006,111.943
24/03/2009,250.513,269.244,201.16,111.194
25/03/2009,246.564,272.197,201.401,109.328
26/03/2009,245.312,274.128,206.513,109.548
27/03/2009,234.527,268.561,204.567,107.524
30/03/2009,221.555,265.66,198.802,106.903
31/03/2009,225.864,266.898,203.25,111.344
01/04/2009,220.224,267.402,203.51,110.476
02/04/2009,234.945,263.793,209.019,113.443
03/04/2009,235.638,259.713,218.241,114.514
06/04/2009,230.499,251.023,214.776,113.693
07/04/2009,222.865,253.78,216.893,112.487
08/04/2009,224.023,255.072,218.659,113.308
09/04/2009,231.004,254.479,224.612,113.175
10/04/2009,231.004,254.479,224.612,113.175
13/04/2009,226.587,259.61,227.23,113.792
14/04/2009,226.431,258.807,228.544,114.569
15/04/2009,224.307,259.315,235.834,113.988
16/04/2009,224.291,253.317,232.3,114.591
17/04/2009,226.633,248.153,235.65,114.022
20/04/2009,212.854,254.045,225.74,111.117
21/04/2009,212.095,252.791,223.779,112.938
22/04/2009,211.61,256.251,223.149,113.671
23/04/2009,210.512,261.78,217.28,114.696
24/04/2009,214.538,264.301,220.978,115.378
27/04/2009,209.463,263.283,215.799,112.388
28/04/2009,209.271,257.028,210.256,112.166
29/04/2009,212.26,260.475,218.012,115.028
30/04/2009,212.296,255.949,222.788,116.826
01/05/2009,221.301,256.339,229.922,121.516
04/05/2009,229.493,262.785,231.967,121.041
05/05/2009,225.972,264.996,229.701,121.614
06/05/2009,235.972,268.062,239.062,122.969
07/05/2009,240.28,270.845,238.841,123.244
08/05/2009,248.203,270.285,235.774,125.082
11/05/2009,246.622,269.747,232.024,125.855
12/05/2009,249.341,273.676,232.565,126.428
13/05/2009,246.479,272.966,226.013,125.696
14/05/2009,247.506,273.58,226.821,126.573
15/05/2009,237.535,273.988,225.62,123.673
18/05/2009,246.134,270.967,228.366,125.896
19/05/2009,244.834,273.705,227.735,126.618
20/05/2009,250.676,276.816,229.485,127.205
21/05/2009,243.1,280.584,221.912,127.45
22/05/2009,244.125,283.622,227.103,128.191
25/05/2009,244.125,283.622,227.103,128.191
26/05/2009,246.18,281.962,230.455,128.524
27/05/2009,249.191,283.513,226.468,128.758
28/05/2009,258.147,286.873,228.252,128.576
29/05/2009,260.182,293.011,235.444,130.216
01/06/2009,272.943,293.674,245.251,134.25
02/06/2009,271.431,295.856,243.332,133.756
03/06/2009,259.97,288.243,237.736,128.635
04/06/2009,268.2,295.077,247.579,132.438
05/06/2009,267.869,288.075,246.614,130.917
08/06/2009,265.006,283.488,245.975,129.225
09/06/2009,269.974,285.017,256.213,130.778
10/06/2009,273.507,285.512,255.711,129.379
11/06/2009,281.023,288.574,265.712,130.393
12/06/2009,277.94,280.594,259.251,128.134
15/06/2009,278.764,272.989,248.786,123.205
16/06/2009,277.481,274.54,247.868,122.935
17/06/2009,280.137,276.186,247.607,123.594
18/06/2009,278.095,275.667,249.659,123.323
19/06/2009,270.587,275.774,251.061,121.057
22/06/2009,261.585,269.773,237.508,119.136
23/06/2009,265.752,271.253,242.676,121.05
24/06/2009,262.319,273.725,252.502,120.973
25/06/2009,268.178,275.301,256.411,121.162
26/06/2009,266.379,276.328,253.1,120.2
29/06/2009,271.384,275.226,253.127,120.041
30/06/2009,265.246,270.313,248.895,117.593
01/07/2009,262.346,274.113,256.752,119.197
02/07/2009,252.229,269.954,253.926,117.691
03/07/2009,252.229,269.954,253.926,117.691
06/07/2009,242.62,267.593,249.514,114.846
07/07/2009,238.881,268.484,247.212,111.036
08/07/2009,229.284,262.266,238.061,110.807
09/07/2009,231.2,264.181,243.662,112.375
10/07/2009,229.132,261.747,240.087,112.536
13/07/2009,226.619,264.624,239.334,113.85
14/07/2009,228.808,265.073,248.123,114.474
15/07/2009,233.621,270.533,256.523,114.136
16/07/2009,240.199,269.864,258.664,112.291
17/07/2009,245.113,271.266,262.562,114.534
20/07/2009,247.958,274.88,266.098,115.706
21/07/2009,249.133,273.623,264.492,113.655
22/07/2009,250.644,276.223,270.671,112.892
23/07/2009,253.299,276.958,273.052,115.827
24/07/2009,257.492,277.213,274.685,113.725
27/07/2009,257.468,277.962,277.277,113.892
28/07/2009,252.992,273.51,274.76,114.166
29/07/2009,240.677,268.26,269.549,113.527
30/07/2009,254.833,271.137,281.072,117.156
31/07/2009,260.577,277.576,287.032,118.439
03/08/2009,271.826,279.996,300.013,123.88
04/08/2009,271.299,284.797,304.91,123.667
05/08/2009,273.701,284.471,313.315,123.081
06/08/2009,269.44,283.108,303.183,121.239
07/08/2009,264.946,282.54,307.142,122.191
10/08/2009,264.762,278.141,304.303,122.719
11/08/2009,261.073,278.225,298.548,123.974
12/08/2009,261.334,280.621,306.151,125.574
13/08/2009,261.157,283.77,317.161,123.023
14/08/2009,252.817,280.638,306.151,120.401
17/08/2009,249.693,273.65,299.343,117.756
18/08/2009,254.004,274.267,300.627,117.702
19/08/2009,260.184,274.929,298.584,118.784
20/08/2009,256.005,274.314,295.912,117.532
21/08/2009,258,278.642,305.045,117.797
24/08/2009,260.826,276.561,307.879,119.714
25/08/2009,253.897,277.698,303.317,118.652
26/08/2009,252.438,277.324,301.261,119.405
27/08/2009,254.107,277.422,300.707,119.183
28/08/2009,253.208,283.04,306.877,120.569
31/08/2009,244.443,282.571,301.079,120.532
01/09/2009,237.789,283.979,295.875,118.12
02/09/2009,237.999,290.274,295.287,117.474
03/09/2009,234.662,299.557,299.115,116.266
04/09/2009,235.121,299.323,298.397,113.724
07/09/2009,235.121,299.323,298.397,113.724
08/09/2009,244.364,301.262,306.597,113.555
09/09/2009,245.241,300.476,304.799,113.373
10/09/2009,250.536,301.565,297.887,114.459
11/09/2009,241.043,303.72,294.209,113.846
14/09/2009,244.229,302.187,290.146,115.123
15/09/2009,248.913,305.43,293.795,118.912
16/09/2009,258.89,310.772,304.248,118.681
17/09/2009,255.986,308.442,305.145,118.495
18/09/2009,257.167,306.632,295.769,116.871
21/09/2009,246.823,304.457,295.984,115.221
22/09/2009,253.053,307.997,300.369,117.096
23/09/2009,248.598,306.592,296.309,116.727
24/09/2009,242.116,299.857,287.476,116.549
25/09/2009,242.675,297,287.797,115.473
28/09/2009,243.171,298.295,287.472,116.476
29/09/2009,243.415,298.26,289.368,116.729
30/09/2009,253.958,304.096,298.937,118.546
01/10/2009,249.627,301.069,291.225,116.931
02/10/2009,250.441,300.605,285.185,114.426
05/10/2009,254.9,305.148,287.061,115.364
06/10/2009,255.121,314.039,293.616,118.128
07/10/2009,251.458,316.189,295.721,117.421
08/10/2009,258.298,320.457,309.54,118.848
09/10/2009,256.204,318.15,303.888,118.005
12/10/2009,261.75,320.736,307.775,122.131
13/10/2009,261.393,322.4,299.969,123.753
14/10/2009,262.113,322.73,303.281,124.19
15/10/2009,269.431,316.985,304.973,124.344
16/10/2009,275.261,317.2,304.082,124.652
19/10/2009,277.983,319.743,314.015,126.812
20/10/2009,278.274,319.461,310.536,125.553
21/10/2009,282.476,322.216,322.006,128.985
22/10/2009,280.076,319.388,319.296,128.421
23/10/2009,277.27,319.959,321.412,127.077
26/10/2009,270.2154,313.5418,321.5916,124.5262
27/10/2009,273.0651,308.8229,320.4176,122.66
28/10/2009,264.6614,306.0867,309.28,121.0412
29/10/2009,270.4574,311.9003,319.4463,123.7478
30/10/2009,263.1134,308.2174,310.5576,121.9819
02/11/2009,263.5677,312.0902,310.7213,125.5719
03/11/2009,267.6973,322.7245,309.9361,126.9013
04/11/2009,267.4545,324.5145,313.7476,126.1229
05/11/2009,265.8636,324.9566,311.51,123.756
06/11/2009,258.3264,326.0767,308.6611,121.3765
09/11/2009,264.4075,327.8646,310.8906,124.1559
10/11/2009,261.3718,326.6066,309.5509,123.6889
11/11/2009,262.6413,330.916,310.5864,124.5991
12/11/2009,255.2874,327.7001,306.7369,124.6185
13/11/2009,253.893,330.4426,308.2393,125.0876
16/11/2009,262.7473,340.9718,321.7476,128.651
17/11/2009,262.7526,340.9332,322.401,129.31
18/11/2009,260.406,341.4656,323.578,129.2298
19/11/2009,256.0458,341.8345,319.5056,128.4154
20/11/2009,255.3628,342.7439,322.1201,128.2078
23/11/2009,255.9327,347.4489,323.4213,127.658
24/11/2009,251.8541,346.8063,320.7908,126.5372
25/11/2009,261.7164,352.9332,326.4916,128.8594
26/11/2009,261.7164,352.9332,326.4916,128.8594
27/11/2009,257.152,347.5634,317.9581,129.0117
30/11/2009,256.7907,350.0573,324.997,130.4293
01/12/2009,258.6414,357.6813,330.1753,130.0871
02/12/2009,251.3285,360.9803,335.1609,128.9233
03/12/2009,250.4307,360.9416,332.3486,129.1476
04/12/2009,249.5901,347.393,331.6287,127.0434
07/12/2009,250.6389,345.3423,329.1258,127.5556
08/12/2009,249.362,337.921,328.0842,126.501
09/12/2009,241.0964,329.6831,328.7965,125.228
10/12/2009,244.7882,330.8218,325.7681,126.8045
11/12/2009,243.2053,328.961,331.5731,128.4607
14/12/2009,244.6842,331.2021,333.105,131.1803
15/12/2009,247.269,331.6981,331.8438,130.4855
16/12/2009,250.0417,335.7859,339.9985,132.3927
17/12/2009,252.0315,326.9904,331.9553,129.7385
18/12/2009,253.4606,328.5538,333.7498,129.4177
21/12/2009,250.519,323.7234,338.5159,128.2336
22/12/2009,252.2424,321.7787,335.8751,128.234
23/12/2009,259.3454,324.2028,343.4659,129.072
24/12/2009,260.5287,327.8653,346.9918,129.3937
25/12/2009,260.5287,327.8653,346.9918,129.3937
28/12/2009,265.9964,329.196,349.0264,132.0968
29/12/2009,264.589,324.5924,351.0924,131.412
30/12/2009,264.3579,321.6701,350.7184,131.5738
31/12/2009,262.4653,322.6807,349.5405,131.8426
01/01/2010,262.4653,322.6807,349.5405,131.8426
04/01/2010,271.3278,330.7892,355.098,134.239
05/01/2010,269.3758,332.8081,356.2849,133.5812
06/01/2010,276.0368,338.6315,367.5048,134.9491
